ID	b	se	OR	lower_ci	upper_ci	p	Qstat	Qpval	fstat_adiposity	fstat_protein	exposure	mediator	cancer	group	adiposity	protein	protein_name	gene	uni_prot	ensembl_gene_ID	entrez_gene_ID	HGNC_ID
WHR_11573_3_proximal_Sex-combined	0.187378110550871	0.0690555931617417	1.2060832316405	1.05340644670838	1.38088841794138	0.00709042556718092	378.679134538391	7.98102719833884e-06	11.4441964666455	1.48293398777867	WHR	11573_3	proximal	Sex-combined	WHR	SRSF6	Serine/arginine-rich splicing factor 6	SRSF6	Q13247	ENSG00000124193	NA	HGNC:10788
WHR_11573_3_proximal_Sex-combined	0.0209653984214688	0.102029495727368	1.02118671635384	0.836095520708213	1.24725259713654	0.837350223873405	378.679134538391	7.98102719833884e-06	11.4441964666455	1.48293398777867	11573_3	WHR	proximal	Sex-combined	WHR	SRSF6	Serine/arginine-rich splicing factor 6	SRSF6	Q13247	ENSG00000124193	NA	HGNC:10788
WHR_11593_21_proximal_Female	0.192977862405252	0.0710261877381098	1.21285594350856	1.05523821161281	1.3940165580772	0.00717128808366446	247.485363208433	0.0085000496393746	18.6328131301144	1.83241409298965	WHR	11593_21	proximal	Female	WHR	MIG	C-X-C motif chemokine 9	CXCL9	Q07325	ENSG00000138755	4283	HGNC:7098
WHR_11593_21_proximal_Female	-0.090118469875564	0.139201037178275	0.913822918370745	0.695619472729943	1.20047290059665	0.518124299862101	247.485363208433	0.0085000496393746	18.6328131301144	1.83241409298965	11593_21	WHR	proximal	Female	WHR	MIG	C-X-C motif chemokine 9	CXCL9	Q07325	ENSG00000138755	4283	HGNC:7098
WHR_12513_8_proximal_Female	0.193049777806816	0.0712766612112092	1.21294316966719	1.0547961461221	1.39480139195729	0.0073515449908429	247.264715052313	0.00872363501586082	54.5066397552564	1.82458331243587	WHR	12513_8	proximal	Female	WHR	GLTP	Glycolipid transfer protein	GLTP	Q9NZD2	ENSG00000139433	51228	HGNC:24867
WHR_12513_8_proximal_Female	-0.074550960117509	0.141365987364226	0.928160173702259	0.703541583057093	1.22449238082505	0.598533073770351	247.264715052313	0.00872363501586082	54.5066397552564	1.82458331243587	12513_8	WHR	proximal	Female	WHR	GLTP	Glycolipid transfer protein	GLTP	Q9NZD2	ENSG00000139433	51228	HGNC:24867
WHR_12513_8_rectal_Female	0.0747172366588598	0.0777593650636946	1.07757940784788	0.925250174733377	1.25498747466045	0.337785620703495	233.054216078671	0.0401288577156013	54.5066397552564	1.82458331243587	WHR	12513_8	rectal	Female	WHR	GLTP	Glycolipid transfer protein	GLTP	Q9NZD2	ENSG00000139433	51228	HGNC:24867
WHR_12513_8_rectal_Female	0.127675502718969	0.153775972737755	1.13618425417012	0.840527671637253	1.53583838222667	0.407386387120554	233.054216078671	0.0401288577156013	54.5066397552564	1.82458331243587	12513_8	WHR	rectal	Female	WHR	GLTP	Glycolipid transfer protein	GLTP	Q9NZD2	ENSG00000139433	51228	HGNC:24867
WHR_12743_18_colon_Female	0.171506222222179	0.0573108428870545	1.18709152905655	1.0609629829199	1.32821438734796	0.00311851629787458	250.369089214768	0.00601678422318674	30.1945096746806	2.08794107119181	WHR	12743_18	colon	Female	WHR	BAG5	BAG family molecular chaperone regulator 5	BAG5	Q9UL15	ENSG00000166170	9529	HGNC:941
WHR_12743_18_colon_Female	0.00374809264055072	0.107116027845736	1.00375512552366	0.813670877663096	1.23824556054984	0.972122199450501	250.369089214768	0.00601678422318674	30.1945096746806	2.08794107119181	12743_18	WHR	colon	Female	WHR	BAG5	BAG family molecular chaperone regulator 5	BAG5	Q9UL15	ENSG00000166170	9529	HGNC:941
WHR_12743_18_colon_Sex-combined	0.175917010531614	0.0572844086868023	1.1923391029563	1.06570821579081	1.33401668052608	0.00235326549200272	435.95100843134	2.90119705778895e-10	19.8556682863834	1.79521816311024	WHR	12743_18	colon	Sex-combined	WHR	BAG5	BAG family molecular chaperone regulator 5	BAG5	Q9UL15	ENSG00000166170	9529	HGNC:941
WHR_12743_18_colon_Sex-combined	0.0275028480857919	0.0791818236847237	1.02788454260645	0.880123072358121	1.20045328444628	0.728610094743549	435.95100843134	2.90119705778895e-10	19.8556682863834	1.79521816311024	12743_18	WHR	colon	Sex-combined	WHR	BAG5	BAG family molecular chaperone regulator 5	BAG5	Q9UL15	ENSG00000166170	9529	HGNC:941
WHR_12743_18_proximal_Female	0.188693498856472	0.0716122651528475	1.20767074328721	1.04952056922438	1.38965225357108	0.0090813580749809	249.128990449184	0.00699042599671953	30.1945096746806	2.08794107119181	WHR	12743_18	proximal	Female	WHR	BAG5	BAG family molecular chaperone regulator 5	BAG5	Q9UL15	ENSG00000166170	9529	HGNC:941
WHR_12743_18_proximal_Female	-0.0139029861522468	0.133454634613022	0.986193214020461	0.759212118213773	1.28103468325588	0.917133843359117	249.128990449184	0.00699042599671953	30.1945096746806	2.08794107119181	12743_18	WHR	proximal	Female	WHR	BAG5	BAG family molecular chaperone regulator 5	BAG5	Q9UL15	ENSG00000166170	9529	HGNC:941
WHR_12743_18_proximal_Sex-combined	0.187232690577867	0.06902262220507	1.20590785580139	1.05332133817353	1.38059840238795	0.0071073196016259	378.164968339843	8.64510570033535e-06	19.8556682863834	1.79521816311024	WHR	12743_18	proximal	Sex-combined	WHR	BAG5	BAG family molecular chaperone regulator 5	BAG5	Q9UL15	ENSG00000166170	9529	HGNC:941
WHR_12743_18_proximal_Sex-combined	0.00811902320207478	0.0953705882346913	1.00815207185132	0.836267007659686	1.21536613386489	0.932220559371485	378.164968339843	8.64510570033535e-06	19.8556682863834	1.79521816311024	12743_18	WHR	proximal	Sex-combined	WHR	BAG5	BAG family molecular chaperone regulator 5	BAG5	Q9UL15	ENSG00000166170	9529	HGNC:941
WHR_12795_2_proximal_Female	0.185768842019408	0.0712911713544142	1.20414388073622	1.04711435359175	1.38472219442022	0.0098631480002554	248.334231874559	0.00768718443259404	18.7682715111977	1.88516766587586	WHR	12795_2	proximal	Female	WHR	ZN566	Zinc finger protein 566	ZNF566	Q969W8	ENSG00000186017	NA	HGNC:25919
WHR_12795_2_proximal_Female	-0.0203919145562438	0.136790568931973	0.97981459444664	0.749385733777747	1.28109809970757	0.88164698205477	248.334231874559	0.00768718443259404	18.7682715111977	1.88516766587586	12795_2	WHR	proximal	Female	WHR	ZN566	Zinc finger protein 566	ZNF566	Q969W8	ENSG00000186017	NA	HGNC:25919
WHR_12842_43_proximal_Sex-combined	0.185167292227787	0.0678096450693367	1.20341974605905	1.05365006451584	1.37447823900651	0.00673777542093475	379.780327175145	8.08713126545228e-06	27.8642573874887	2.11506031650294	WHR	12842_43	proximal	Sex-combined	WHR	STX10	Syntaxin-10	STX10	O60499	ENSG00000104915	NA	HGNC:11428
WHR_12842_43_proximal_Sex-combined	0.0271532295494474	0.0863093541523156	1.02752523793058	0.867609886740359	1.21691572528178	0.753306556048517	379.780327175145	8.08713126545228e-06	27.8642573874887	2.11506031650294	12842_43	WHR	proximal	Sex-combined	WHR	STX10	Syntaxin-10	STX10	O60499	ENSG00000104915	NA	HGNC:11428
WHR_12892_10_overall_Sex-combined	0.167388686635098	0.049642124879748	1.18221368667695	1.07260484205351	1.30302339330347	0.00085612115868387	479.513006944952	3.6197461000054e-14	20.6663074200336	1.63503882332099	WHR	12892_10	overall	Sex-combined	WHR	SYTL1	Synaptotagmin-like protein 1	SYTL1	Q8IYJ3	ENSG00000142765	NA	HGNC:15584
WHR_12892_10_overall_Sex-combined	0.0302639652299587	0.0697218250786939	1.03072657402451	0.899073210875861	1.18165824267564	0.664587499661518	479.513006944952	3.6197461000054e-14	20.6663074200336	1.63503882332099	12892_10	WHR	overall	Sex-combined	WHR	SYTL1	Synaptotagmin-like protein 1	SYTL1	Q8IYJ3	ENSG00000142765	NA	HGNC:15584
WHR_13468_5_proximal_Sex-combined	0.205230960784338	0.0686722135552522	1.22780860785736	1.0731877469664	1.4047066618026	0.00306201733832979	378.691775802723	9.57243119457107e-06	17.0386099814325	2.15828197907244	WHR	13468_5	proximal	Sex-combined	WHR	NEUL4	Neuralized-like protein 4	NEURL4	Q96JN8	ENSG00000215041	NA	HGNC:34410
WHR_13468_5_proximal_Sex-combined	-0.0846933677845128	0.08581192647061	0.918793973043375	0.776557379822067	1.08708304992769	0.3245466991543	378.691775802723	9.57243119457107e-06	17.0386099814325	2.15828197907244	13468_5	WHR	proximal	Sex-combined	WHR	NEUL4	Neuralized-like protein 4	NEURL4	Q96JN8	ENSG00000215041	NA	HGNC:34410
WHR_13481_24_proximal_Sex-combined	0.190671065684347	0.0675098354666031	1.21006135590714	1.0600878564893	1.38125201236526	0.00509361447259722	376.957132731509	1.04212201258965e-05	23.2766467623967	2.36703772467629	WHR	13481_24	proximal	Sex-combined	WHR	TCEA2	Transcription elongation factor A protein 2	TCEA2	Q15560	ENSG00000171703	NA	HGNC:11614
WHR_13481_24_proximal_Sex-combined	-0.0258750261653706	0.079744085050362	0.974456863610235	0.833456779083971	1.13931064317545	0.745830952678728	376.957132731509	1.04212201258965e-05	23.2766467623967	2.36703772467629	13481_24	WHR	proximal	Sex-combined	WHR	TCEA2	Transcription elongation factor A protein 2	TCEA2	Q15560	ENSG00000171703	NA	HGNC:11614
WHR_13509_5_overall_Sex-combined	0.174624336953761	0.0496795479700256	1.19079879347524	1.08031473819236	1.31258208039886	0.000516105263218324	480.021636048358	2.39425714832918e-14	20.6480963490412	1.57046051121336	WHR	13509_5	overall	Sex-combined	WHR	SCAM5	Secretory carrier-associated membrane protein 5	SCAMP5	Q8TAC9	ENSG00000198794	NA	HGNC:30386
WHR_13509_5_overall_Sex-combined	-0.0111771604991118	0.0723415519930865	0.988885071883058	0.858158381758403	1.1395258802803	0.877327543390346	480.021636048358	2.39425714832918e-14	20.6480963490412	1.57046051121336	13509_5	WHR	overall	Sex-combined	WHR	SCAM5	Secretory carrier-associated membrane protein 5	SCAMP5	Q8TAC9	ENSG00000198794	NA	HGNC:30386
WHR_13561_5_overall_Female	0.140678456498475	0.0493203446307695	1.15105447438834	1.0449934119284	1.26788014918144	0.00480050693072389	261.121830304912	0.00150296015956704	27.536696538546	2.66875496553112	WHR	13561_5	overall	Female	WHR	5HT6R	5-hydroxytryptamine receptor 6	HTR6	P50406	ENSG00000158748	3362	HGNC:5301
WHR_13561_5_overall_Female	0.0063530831623247	0.0800056536823564	1.00637330679996	0.860313864104079	1.17722993304797	0.936788360931529	261.121830304912	0.00150296015956704	27.536696538546	2.66875496553112	13561_5	WHR	overall	Female	WHR	5HT6R	5-hydroxytryptamine receptor 6	HTR6	P50406	ENSG00000158748	3362	HGNC:5301
WHR_13561_5_overall_Sex-combined	0.168237487047384	0.0494742770550997	1.18321757613223	1.07386888112419	1.30370090527497	0.000775117342557028	479.630638770695	2.61579369372204e-14	19.9678780418428	2.27505682957053	WHR	13561_5	overall	Sex-combined	WHR	5HT6R	5-hydroxytryptamine receptor 6	HTR6	P50406	ENSG00000158748	3362	HGNC:5301
WHR_13561_5_overall_Sex-combined	0.0241656197844207	0.0599391248698684	1.02445997468113	0.910906460372428	1.15216905948231	0.687145074594675	479.630638770695	2.61579369372204e-14	19.9678780418428	2.27505682957053	13561_5	WHR	overall	Sex-combined	WHR	5HT6R	5-hydroxytryptamine receptor 6	HTR6	P50406	ENSG00000158748	3362	HGNC:5301
WHR_15405_23_rectal_Female	0.0730844547270685	0.077089451418688	1.07582139128008	0.924954372185327	1.25129595657927	0.344260961062032	231.958585493843	0.0445894325033373	23.0244052790179	1.87773884053071	WHR	15405_23	rectal	Female	WHR	IFNA4	Interferon alpha-4	IFNA4	P05014	ENSG00000236637	3441	HGNC:5425
WHR_15405_23_rectal_Female	0.159279771686927	0.149734426334249	1.17266597953072	0.874415422970757	1.57264552228139	0.288738232596548	231.958585493843	0.0445894325033373	23.0244052790179	1.87773884053071	15405_23	WHR	rectal	Female	WHR	IFNA4	Interferon alpha-4	IFNA4	P05014	ENSG00000236637	3441	HGNC:5425
WHR_17329_2_distal_Sex-combined	0.128388187136911	0.067199095762931	1.13699428359737	0.996683471313059	1.2970577301036	0.057123696600554	361.700212374431	0.000116035716039527	36.1175972155053	4.07413901656937	WHR	17329_2	distal	Sex-combined	WHR	BDH2	3-hydroxybutyrate dehydrogenase type 2	BDH2	Q9BUT1	ENSG00000164039	56898	HGNC:32389
WHR_17329_2_distal_Sex-combined	0.104645588430822	0.0618106912247448	1.11031703141397	0.983632068115931	1.25331813612917	0.0916129068190983	361.700212374431	0.000116035716039527	36.1175972155053	4.07413901656937	17329_2	WHR	distal	Sex-combined	WHR	BDH2	3-hydroxybutyrate dehydrogenase type 2	BDH2	Q9BUT1	ENSG00000164039	56898	HGNC:32389
WHR_17419_17_proximal_Female	0.178513093317727	0.0713964524533898	1.19543853542758	1.03932976275304	1.37499506239464	0.0132161369722909	251.571810475713	0.00596120239871564	65.6989262132154	1.58813559245331	WHR	17419_17	proximal	Female	WHR	TES	Testin	TES	Q9UGI8	ENSG00000135269	26136	HGNC:14620
WHR_17419_17_proximal_Female	0.0471738687062641	0.149142196724822	1.04830426054084	0.782591181972263	1.40423486487357	0.752105360719961	251.571810475713	0.00596120239871564	65.6989262132154	1.58813559245331	17419_17	WHR	proximal	Female	WHR	TES	Testin	TES	Q9UGI8	ENSG00000135269	26136	HGNC:14620
WHR_17509_6_rectal_Female	0.0613685185994731	0.0772586791188139	1.0632906843893	0.9138777287391	1.23713166866313	0.427952351668426	230.626746530194	0.0558784482642212	23.8995791385834	2.24648176466089	WHR	17509_6	rectal	Female	WHR	HPPD	4-hydroxyphenylpyruvate dioxygenase	HPD	P32754	ENSG00000158104	3242	HGNC:5147
WHR_17509_6_rectal_Female	0.231192997120072	0.132767198109092	1.2601024121192	0.971386631584887	1.63463037002879	0.0831691416360633	230.626746530194	0.0558784482642212	23.8995791385834	2.24648176466089	17509_6	WHR	rectal	Female	WHR	HPPD	4-hydroxyphenylpyruvate dioxygenase	HPD	P32754	ENSG00000158104	3242	HGNC:5147
WHR_17722_5_proximal_Female	0.198495987666192	0.0711923817058314	1.21956713409399	1.0607316644821	1.40218685306092	0.00581492184277156	246.868472742457	0.0104041022337665	41.7880591033162	2.14116527063689	WHR	17722_5	proximal	Female	WHR	FKBP52 protein	Peptidyl-prolyl cis-trans isomerase FKBP4	FKBP4	Q02790	ENSG00000004478	2288	HGNC:3720
WHR_17722_5_proximal_Female	-0.0903002023287436	0.136001860904315	0.913656862179374	0.699867778455372	1.19275224193035	0.507482527981725	246.868472742457	0.0104041022337665	41.7880591033162	2.14116527063689	17722_5	WHR	proximal	Female	WHR	FKBP52 protein	Peptidyl-prolyl cis-trans isomerase FKBP4	FKBP4	Q02790	ENSG00000004478	2288	HGNC:3720
WHR_17785_11_overall_Female	0.136097885306288	0.049388414206792	1.1457940445068	1.04007891851414	1.26225420884674	0.00640121127400313	263.229945633578	0.00131871935469201	33.4109080503655	2.38457790475147	WHR	17785_11	overall	Female	WHR	RCL	2'-deoxynucleoside 5'-phosphate N-hydrolase 1	RCL	O43598	ENSG00000112667	10591	HGNC:21218
WHR_17785_11_overall_Female	0.0348711614555325	0.0813068391315124	1.03548628965867	0.882946876023154	1.21437867349446	0.668471922085654	263.229945633578	0.00131871935469201	33.4109080503655	2.38457790475147	17785_11	WHR	overall	Female	WHR	RCL	2'-deoxynucleoside 5'-phosphate N-hydrolase 1	RCL	O43598	ENSG00000112667	10591	HGNC:21218
WHR_18267_74_overall_Sex-combined	0.16414407386033	0.0493662789112515	1.17838407720624	1.06970848474892	1.29810042007765	0.00100751596869548	477.251695179499	4.47338293803323e-14	15.5367278707122	1.29988744601519	WHR	18267_74	overall	Sex-combined	WHR	CAR17	Caspase recruitment domain-containing protein 17	CARD17	Q5XLA6	ENSG00000255221	440068	HGNC:33827
WHR_18267_74_overall_Sex-combined	0.0641456324154713	0.0781064815927797	1.06624766767847	0.914897655837322	1.24263526261776	0.412228843503659	477.251695179499	4.47338293803323e-14	15.5367278707122	1.29988744601519	18267_74	WHR	overall	Sex-combined	WHR	CAR17	Caspase recruitment domain-containing protein 17	CARD17	Q5XLA6	ENSG00000255221	440068	HGNC:33827
WHR_18339_207_proximal_Sex-combined	0.186026736413593	0.0689754601598036	1.20445446273981	1.05214910019948	1.37880700799801	0.00743853099837587	380.905634631889	6.7861879796478e-06	24.2778961179492	1.81788528233863	WHR	18339_207	proximal	Sex-combined	WHR	PSB3	Proteasome subunit beta type-3	PSMB3	P49720	ENSG00000108294	5691	HGNC:9540
WHR_18339_207_proximal_Sex-combined	0.0208418807100134	0.0895951797019111	1.02106058949728	0.856616740093581	1.21707255838899	0.816231219599729	380.905634631889	6.7861879796478e-06	24.2778961179492	1.81788528233863	18339_207	WHR	proximal	Sex-combined	WHR	PSB3	Proteasome subunit beta type-3	PSMB3	P49720	ENSG00000108294	5691	HGNC:9540
WHR_18398_1_distal_Sex-combined	0.0763494259386581	0.0727953884052154	1.07933965754506	0.935822426916421	1.24486661447955	0.295204818292515	353.769657352294	0.000291520186394243	5.65792449334494	1.47066688269102	WHR	18398_1	distal	Sex-combined	WHR	AK1D1	3-oxo-5-beta-steroid 4-dehydrogenase	AKR1D1	P51857	ENSG00000122787	6718	HGNC:388
WHR_18398_1_distal_Sex-combined	0.24160404371066	0.101609446621575	1.27328992583465	1.04336339475426	1.55388548552049	0.0181193251785934	353.769657352294	0.000291520186394243	5.65792449334494	1.47066688269102	18398_1	WHR	distal	Sex-combined	WHR	AK1D1	3-oxo-5-beta-steroid 4-dehydrogenase	AKR1D1	P51857	ENSG00000122787	6718	HGNC:388
WHR_19123_6_colon_Sex-combined	0.180883221563249	0.0573657382845081	1.19827523841318	1.07084319893671	1.34087189274761	0.0017988193622079	436.237419383466	2.74004980579872e-10	35.1672323750081	1.5748472304917	WHR	19123_6	colon	Sex-combined	WHR	IKBD	NF-kappa-B inhibitor delta	NFKBID	Q8NI38	ENSG00000167604	84807	HGNC:15671
WHR_19123_6_colon_Sex-combined	-0.00106013907050257	0.082860977503848	0.998940422678394	0.849193965754842	1.17509309804607	0.989801510982494	436.237419383466	2.74004980579872e-10	35.1672323750081	1.5748472304917	19123_6	WHR	colon	Sex-combined	WHR	IKBD	NF-kappa-B inhibitor delta	NFKBID	Q8NI38	ENSG00000167604	84807	HGNC:15671
WHR_19123_6_rectal_Female	0.0693653565670396	0.0784385679781155	1.07182773692279	0.919087235580049	1.24995174904371	0.377592198121836	232.00371949079	0.0443978220885583	42.2460105812799	1.83161819099263	WHR	19123_6	rectal	Female	WHR	IKBD	NF-kappa-B inhibitor delta	NFKBID	Q8NI38	ENSG00000167604	84807	HGNC:15671
WHR_19123_6_rectal_Female	0.152808271106992	0.152900514629986	1.16510157389182	0.86340039569025	1.57222730527006	0.318822347616889	232.00371949079	0.0443978220885583	42.2460105812799	1.83161819099263	19123_6	WHR	rectal	Female	WHR	IKBD	NF-kappa-B inhibitor delta	NFKBID	Q8NI38	ENSG00000167604	84807	HGNC:15671
WHR_19190_4_overall_Female	0.119047537145216	0.0495680719842224	1.12642346397142	1.02213555099715	1.24135181380548	0.017243438742197	255.416768421871	0.00319792342429673	16.4923409525309	2.0016404708388	WHR	19190_4	overall	Female	WHR	UB2L6	Ubiquitin/ISG15-conjugating enzyme E2 L6	UBE2L6	O14933	ENSG00000156587	9246	HGNC:12490
WHR_19190_4_overall_Female	0.158186372741686	0.0902099063815839	1.17138448850372	0.98154733054283	1.3979372947286	0.0810573109376217	255.416768421871	0.00319792342429673	16.4923409525309	2.0016404708388	19190_4	WHR	overall	Female	WHR	UB2L6	Ubiquitin/ISG15-conjugating enzyme E2 L6	UBE2L6	O14933	ENSG00000156587	9246	HGNC:12490
WHR_19190_4_proximal_Female	0.192221787491448	0.0720005576703951	1.21193928013237	1.05242886170116	1.3956257493296	0.00822165448037042	246.76061381682	0.00925441036875977	16.4923409525309	2.0016404708388	WHR	19190_4	proximal	Female	WHR	UB2L6	Ubiquitin/ISG15-conjugating enzyme E2 L6	UBE2L6	O14933	ENSG00000156587	9246	HGNC:12490
WHR_19190_4_proximal_Female	-0.0358181221926778	0.131627099601156	0.964815756100451	0.745420166716506	1.24878489311614	0.78581472506713	246.76061381682	0.00925441036875977	16.4923409525309	2.0016404708388	19190_4	WHR	proximal	Female	WHR	UB2L6	Ubiquitin/ISG15-conjugating enzyme E2 L6	UBE2L6	O14933	ENSG00000156587	9246	HGNC:12490
WHR_19280_29_colon_Sex-combined	0.17197265141304	0.0578817551790104	1.18764535234756	1.06027086792883	1.33032183154111	0.00323661151569745	435.66779465157	3.06969645347710e-10	10.3575269155512	1.70456033727061	WHR	19280_29	colon	Sex-combined	WHR	UB2D3	Ubiquitin-conjugating enzyme E2 D3	UBE2D3	P61077	ENSG00000109332	7323	HGNC:12476
